"","lsoa_code","lsoa_name","BAME_2011_perc","no_qualifications_perc","household_median_income","carownership_perc","la_code","la_name","food_pt","food_car","food_walk","avg_age","f_dairy","f_eggs","f_fats_oils","f_sweets","f_grains","f_sauces","f_fruit_veg","f_fish","f_meat_red","f_poultry","f_readymade","f_soft_drinks"
"375","E01001948","Hammersmith and Fulham 021B",20.5765407554672,6.8,52878.0118409824,50.9,"E09000013","Hammersmith and Fulham",5.84858997020099,5.84858997020099,2.86450107865339,34.63383187,0.105896979948244,0.0103367017969958,0.0231310809443264,0.131471281317315,0.13108094432638,0.0124474129331656,0.310361278570499,0.0276271848028798,0.0465946711772275,0.0235358748608521,0.0560061297364502,0.0273235893654855
"376","E01001949","Hammersmith and Fulham 021C",10.7950872656755,4.8,62049.4715573133,57.8,"E09000013","Hammersmith and Fulham",5.97509114298844,5.97509114298844,3.74772039222166,33.30947647,0.120673244560044,0.0112427318047742,0.0259817364507648,0.133998661803926,0.123227125799855,0.0140793305250064,0.321572286147786,0.0257649863824414,0.0502860158510267,0.0227210615098998,0.0456400252560949,0.0168970814132104
"377","E01001950","Hammersmith and Fulham 021D",12.9699248120301,4.8,65418.3190003553,62.7,"E09000013","Hammersmith and Fulham",5.85738993660861,5.85738993660861,3.48364778163521,32.50830565,0.111507794835178,0.00827085564679281,0.0367725812209925,0.153933119124122,0.119183624895871,0.0113649886945139,0.307211710103534,0.0311198381530406,0.047066523860526,0.0173747471141259,0.0538498155420683,0.0148756396525051
"378","E01001951","Hammersmith and Fulham 021E",20.261031696706,8.7,48992.9318426978,50.9,"E09000013","Hammersmith and Fulham",5.87713471712158,5.87713471712158,2.43781564331106,35.04805915,0.109917206262655,0.0138925084698194,0.024617605196159,0.140498767115049,0.128751277990498,0.0143435639396187,0.32112142413247,0.0232143215123389,0.044403905138023,0.0205079886935429,0.0514804642864302,0.0169496622095704
"379","E01001953","Hammersmith and Fulham 021F",28.696925329429,14.9,35212.6917268105,33.6,"E09000013","Hammersmith and Fulham",6.09580318040615,6.09580318040615,3.33168850429801,34.19937451,0.100356787255227,0.00833886491868569,0.0302439429140392,0.169142051111849,0.125663790242283,0.0201626286093594,0.287794556920013,0.0190009956853634,0.0479588450049784,0.019498838367076,0.0618569532027879,0.0219880517756389
"380","E01001904","Hammersmith and Fulham 022A",15.5639571518589,9.2,53985.1476110763,60.6,"E09000013","Hammersmith and Fulham",5.94060211541034,5.94060211541034,3.33104253182925,34.77595972,0.114141925107332,0.012503729068576,0.025487373049535,0.135336005292035,0.122352361311076,0.0130484973474973,0.34500693931022,0.0301049327470589,0.0526998456489876,0.02269867828839,0.0558257779161316,0.0177698224314824
"381","E01001905","Hammersmith and Fulham 022B",15.2173913043478,8.3,56957.8791559426,58,"E09000013","Hammersmith and Fulham",5.95514665459889,5.95514665459889,3.30274666574277,35.36760311,0.121952317701884,0.0116691806058969,0.0271430393900508,0.139699978237541,0.127115273494075,0.0124121059306453,0.315300509541713,0.0272180823521466,0.050616477933617,0.0195712045145846,0.0552691415835566,0.0198788806591774
"382","E01001906","Hammersmith and Fulham 022C",17.6511466296039,6.4,53756.8176802689,57.5,"E09000013","Hammersmith and Fulham",5.95573174092306,5.95573174092306,3.47829258809609,35.34350036,0.120944982963501,0.00992930560930258,0.024407969872297,0.140378861527716,0.118557041595485,0.0120340918743924,0.30727991769625,0.0240681837487848,0.052638533634107,0.0213782102709794,0.0546961273820423,0.020141766321532
"383","E01001907","Hammersmith and Fulham 022D",15.0422102839601,8.1,58815.9385917347,62.7,"E09000013","Hammersmith and Fulham",5.74305511818758,5.74305511818758,2.60158084921787,35.57791699,0.130153754485046,0.0110490796751337,0.0236914029611015,0.140101812152692,0.115814561987539,0.0113210968769835,0.342171733526768,0.0310876802113962,0.0522532091553218,0.0214634525459515,0.0443906167018562,0.0159842489086929
"384","E01001935","Hammersmith and Fulham 023A",21.5638659543468,12.1,44894.0703092529,56.5,"E09000013","Hammersmith and Fulham",6.06257820511684,6.06257820511684,3.74187704627677,35.34684905,0.101769322868165,0.00994412664626845,0.0262072635359851,0.148197419183185,0.149394705334575,0.012804310230145,0.276440069176533,0.0251097512305441,0.0400425701742717,0.0201543168817347,0.0694758547292803,0.0256751363575895
"385","E01001939","Hammersmith and Fulham 023C",33.175355450237,15.5,36019.5978530862,50.3,"E09000013","Hammersmith and Fulham",6.40629426502901,6.40629426502901,3.82412184047311,36.35865309,0.111214878332932,0.0121218981854886,0.0219562007990076,0.14286388098843,0.134496469556112,0.0132350374741171,0.295675265196002,0.0211968134029517,0.0487092772613,0.02070156075335,0.068377882488338,0.0321348219212973
"386","E01032788","Hammersmith and Fulham 023D",30.6509945750452,13.7,35752.1379115112,49,"E09000013","Hammersmith and Fulham",6.12780247455239,6.12780247455239,4.41917331299912,32.48343246,0.0967629503768571,0.0091491308325709,0.0216093756807389,0.164030845641093,0.153966801725265,0.0156406569947284,0.272600531520934,0.0214786738117022,0.0518886420075807,0.0162505990502331,0.0690541541410709,0.0359865812747789
"387","E01032789","Hammersmith and Fulham 023E",44.1355343179844,5.8,40774.6887636024,40.3,"E09000013","Hammersmith and Fulham",6.60218436691174,6.60218436691174,2.18286689940261,32.73875084,0.116693956004841,0.0100804442229657,0.0225243824304122,0.150943261906457,0.136228376165729,0.010550295436748,0.320224959065993,0.0226596426283192,0.0375169075247384,0.0168861678650246,0.0545098597565317,0.0289314444365345
"388","E01032790","Hammersmith and Fulham 023F",42.0393559928444,11.8,44714.5793128999,52.6,"E09000013","Hammersmith and Fulham",6.17687615002413,6.17687615002413,3.44752250421862,34.4133627,0.119563540483303,0.0131695207640847,0.0260164654072173,0.145832456767787,0.146940435618014,0.0129310949355549,0.302702626891629,0.0222858024431635,0.0451466318845458,0.0239968583890829,0.0504621253558856,0.0293263769091598
"389","E01001915","Hammersmith and Fulham 024A",12.6855600539811,7.7,63393.4148037285,64.6,"E09000013","Hammersmith and Fulham",5.85805920592007,5.85805920592007,2.95886511055745,36.58636074,0.120512078692319,0.0108925213366122,0.0273542600896861,0.135642991465355,0.112049761319254,0.0135107767973383,0.342383914364241,0.023983798640243,0.0591204976131925,0.0199913207001302,0.053710400694344,0.0121365543179517
"390","E01001916","Hammersmith and Fulham 024B",9.35251798561151,4.7,67757.4666159424,68.9,"E09000013","Hammersmith and Fulham",5.94703916664064,5.94703916664064,2.6437154677265,46.33862816,0.104877698530468,0.0116796706715811,0.0328371068881336,0.145182135847973,0.101000430807525,0.00966923555598104,0.361495380785984,0.0277631515963812,0.0374323871523623,0.0219233162605907,0.0594993059212101,0.0191470011009526
"391","E01001926","Hammersmith and Fulham 024C",12.5686813186813,5.9,68261.5712969097,69,"E09000013","Hammersmith and Fulham",5.81003266726261,5.81003266726261,2.86533444223168,36.22424667,0.104261352600707,0.011342889329138,0.0306102629841122,0.119605329604164,0.130093617682477,0.0116924989317484,0.349026919939401,0.021947713941654,0.0418366157790467,0.0242395991143223,0.0460319310103718,0.0178300897331313
"392","E01001952","Hammersmith and Fulham 024D",20.2094886013555,6.8,45601.2206666581,40.7,"E09000013","Hammersmith and Fulham",5.53933255118445,5.53933255118445,1.84423985502288,34.32014607,0.104668877139529,0.00976790034949368,0.0248006093735998,0.143695671655166,0.125347253338113,0.0152119365534546,0.313244914418855,0.0265032709024106,0.0501837082175822,0.0279594945783672,0.0607581324491442,0.023456402903486
"393","E01001925","Hammersmith and Fulham 025A",15.9090909090909,6.1,73711.6331350145,69.7,"E09000013","Hammersmith and Fulham",6.0549678922805,6.0549678922805,4.17713135219881,34.87315634,0.0943197755960729,0.0115007012622721,0.0391304347826087,0.164866760168303,0.120266479663394,0.0127629733520337,0.32398316970547,0.0201963534361851,0.0448807854137447,0.0197755960729313,0.044249649368864,0.0165497896213184
"394","E01001934","Hammersmith and Fulham 025B",32.4907521578298,15,33950.5556097533,50.4,"E09000013","Hammersmith and Fulham",7.0518883750793,7.0518883750793,7.77472101989557,36.63819692,0.10936329588015,0.0166292134831461,0.0226591760299625,0.166029962546816,0.136179775280899,0.0135580524344569,0.274943820224719,0.0228089887640449,0.0517228464419476,0.0178651685393258,0.0604868913857678,0.0264794007490637
"395","E01001937","Hammersmith and Fulham 025C",16.8952276467361,9.2,57341.2415023691,64.9,"E09000013","Hammersmith and Fulham",5.76869738597009,5.76869738597009,2.47421052549889,35.613612,0.102234258632363,0.00922477995937711,0.0269972918077183,0.132447528774543,0.116029113067028,0.0152335815842925,0.350710900473934,0.0208192281651997,0.0439234935680433,0.0165030467163168,0.0704976303317536,0.0226811103588355
"396","E01001938","Hammersmith and Fulham 025D",34.551282051282,17.2,32751.0798847834,50.2,"E09000013","Hammersmith and Fulham",6.02788961642646,6.02788961642646,2.85853891668625,33.5440152,0.102126637029917,0.0110537065961793,0.0256718330730105,0.173415034642957,0.157315070687653,0.01225519644359,0.244262885978614,0.0282750610757339,0.0478993952501101,0.0197044334975369,0.0768553005727102,0.0295166005847251
"397","E01001969","Haringey 001A",36.4936440677966,19.6,27108.9740844744,43.9,"E09000014","Haringey",5.97421241371523,5.97421241371523,4.2338623110126,35.80782566,0.115297339377108,0.0119642452918735,0.0312936512756525,0.143018832506087,0.125627336119653,0.0164805132423822,0.279379206395654,0.0229622963400562,0.0578943590819498,0.0260872445796503,0.0526437835062361,0.025281162524914
"398","E01001971","Haringey 001B",50.596421471173,23.1,21323.9833926355,36.6,"E09000014","Haringey",6.59190055511889,6.59190055511889,8.65480850133689,35.49899598,0.107154033923765,0.0129561244288665,0.0338736934343118,0.155974212931088,0.153620829943043,0.0134192902297052,0.263165800838706,0.0249859172560556,0.0514739938661826,0.0232333980096389,0.0534893909995619,0.0333354196657695
"399","E01001974","Haringey 001C",34.4858962693358,13.6,30885.0086024199,45.8,"E09000014","Haringey",6.12762250005402,6.12762250005402,3.67672572577813,35.54458874,0.101633199737221,0.0122069840041148,0.0343394631371491,0.135667106328585,0.135514328055693,0.0149620855252772,0.324521422060164,0.0264102707740256,0.0486446020889882,0.0224023874151444,0.053278876366729,0.0218523856327312
"400","E01001975","Haringey 001D",32.9062317996506,12,31082.4460365373,49.5,"E09000014","Haringey",5.73505158301562,5.73505158301562,2.78252576085282,34.83719758,0.116414547556755,0.0137189359857104,0.0298021834676074,0.151612401147321,0.139612964431565,0.0138449337770432,0.284888417838323,0.0227981885964587,0.048294212254397,0.0231465354313201,0.0518443853160692,0.0265632990668752
"401","E01002036","Haringey 002A",61.2723903644225,30.5,19808.7012536473,41.9,"E09000014","Haringey",6.09643654315431,6.09643654315431,4.89196237337216,33.11302352,0.112600886494527,0.0140512397857136,0.0332586212095323,0.17366045852472,0.138924346436433,0.0131969083252088,0.251655895389625,0.0208456876363161,0.0579538258972993,0.0215693566381554,0.0516619259646407,0.0361633481752485
"402","E01002037","Haringey 002B",61.735807860262,27.6,19371.8667004616,37.3,"E09000014","Haringey",5.94736004306697,5.94736004306697,4.2802439501581,33.74292343,0.108231749454073,0.0143115791801421,0.0370470188241148,0.153903032313348,0.150226663349642,0.0126323354617575,0.25040080714266,0.0266882273267546,0.0629750946734113,0.0242902949387733,0.0478549907399729,0.0371714072476988
"403","E01002039","Haringey 002C",60.3726708074534,30.2,16166.8533096815,39,"E09000014","Haringey",6.10466354519892,6.10466354519892,4.57436620955764,31.52714192,0.116104565636935,0.0112352726831046,0.0363847389233032,0.143129951280079,0.168029744793986,0.0164041729084848,0.248822489439519,0.0279228578754875,0.0506565717910307,0.0232802947487753,0.0509129924288433,0.0389894327705575
"404","E01002040","Haringey 002D",62.9970902036857,25.6,22063.8125976693,45.9,"E09000014","Haringey",6.4955404754206,6.4955404754206,6.51740543578291,32.7284287,0.0948634042342208,0.0129505677029104,0.0338489761515197,0.151242005057266,0.153661559819525,0.0160295502999653,0.261381327780257,0.0252169170509197,0.070291040706034,0.0266597253210372,0.0533293668501165,0.0345679012345679
"405","E01001962","Haringey 004A",28.2707622298066,11.4,43970.4762120883,74.6,"E09000014","Haringey",7.39808112721968,7.39808112721968,9.14510123678703,34.8575388,0.106975942875785,0.0130750818338105,0.0345039936365736,0.140416921729122,0.135735991114663,0.0183681623406852,0.309227334875316,0.0274404436803771,0.0563691080572855,0.0222426679471718,0.0493458793514877,0.0206334834994447
"406","E01001970","Haringey 004B",50.7824331145886,17.5,25136.6291771271,50.1,"E09000014","Haringey",5.94181319090895,5.94181319090895,3.95502741830961,32.60955443,0.111845023666649,0.0121233688048708,0.0292238021653399,0.14838086974325,0.151837029165306,0.0150140634977893,0.28064599470608,0.0226624614289684,0.0534315422075548,0.0227697047396669,0.0476599022135994,0.0293602936516835
"407","E01001972","Haringey 004C",38.2177033492823,19.6,27277.7015426085,49.4,"E09000014","Haringey",6.38891861092917,6.38891861092917,6.86359140319553,37.65957447,0.110775510204082,0.0120489795918367,0.0329551020408163,0.153224489795918,0.160448979591837,0.0128571428571428,0.277738775510204,0.0261714285714286,0.0530612244897959,0.020669387755102,0.0496408163265306,0.0202285714285714
"408","E01001973","Haringey 004D",34.9579087284005,16.6,35539.7736526767,58.5,"E09000014","Haringey",6.80039219882274,6.80039219882274,6.20593841305709,36.81368975,0.107983365409838,0.0127500419990981,0.0339912700822003,0.136964216768398,0.134571005001577,0.0185208654466788,0.317020981865232,0.0270297353614722,0.0575549746089663,0.0248280984282022,0.045907224729069,0.0189541193010171
"409","E01002090","Haringey 005A",48.5321673953779,29.6,23786.0181692486,67.6,"E09000014","Haringey",8.35811690742543,8.35811690742543,16.9330504821027,35.67276051,0.0865445612709039,0.012161049548516,0.0319615597457112,0.169039938452402,0.146202540188152,0.0174924752662339,0.244192795151777,0.0224999662567993,0.0649084209531779,0.0297345084965379,0.0566615826910878,0.0387641890159133
"410","E01002093","Haringey 005B",47.966573816156,34.2,20308.0698146672,49,"E09000014","Haringey",7.80520925009392,7.80520925009392,13.5199225573294,34.24376299,0.0944044938379216,0.00987869543110336,0.0352049587177066,0.172356601535072,0.158809714050507,0.0204958717706593,0.23328732960461,0.0182198978232972,0.0651437011210382,0.0255926006634222,0.0574199171932883,0.0417181182053703
"411","E01002096","Haringey 005C",49.3617021276596,30.1,21635.0357271109,49.2,"E09000014","Haringey",6.90084057622772,6.90084057622772,9.10070321984314,34.93317279,0.0976407003462895,0.0111438342125419,0.0370238519045924,0.160576933449842,0.199175809357369,0.0139163079711318,0.211980970257937,0.0172929005253676,0.0561398966525346,0.0238734802636547,0.0508322815193588,0.0414145010086626
"412","E01002097","Haringey 005D",54.4595392793857,27.6,22105.4857680329,47.6,"E09000014","Haringey",5.93290535160804,5.93290535160804,3.79829395182236,31.56792237,0.105286652636949,0.0120209170333525,0.0339901791977552,0.15091512020917,0.148332376761686,0.0150181748612971,0.254501201028846,0.0232021767319261,0.069967901706949,0.027985034968008,0.0534404693578216,0.0444699530217035
"413","E01002091","Haringey 006A",50.3884572697003,36.5,19049.6345167761,51.2,"E09000014","Haringey",8.29916539244603,8.29916539244603,15.3079842478516,35.85523504,0.101810225978541,0.0104997102839217,0.0342764091190633,0.166137185558153,0.15491818018342,0.0180023576894643,0.23592878978601,0.0252752302743312,0.0709804391696138,0.0271533896781154,0.0582029610981238,0.0374532957701453
"414","E01002092","Haringey 006B",59.8114319387154,25.6,21121.9293274884,39,"E09000014","Haringey",7.62143684763564,7.62143684763564,12.1770393196021,31.60880503,0.100979470540073,0.011462534493738,0.0317494010977348,0.177972526306213,0.162294932831974,0.0121145040482761,0.243912423810535,0.0262607271734846,0.0518088364617764,0.0232889589714043,0.0528701822482336,0.0400430603147648
"415","E01002094","Haringey 006C",55.2123552123552,27.2,22041.3540582065,53.6,"E09000014","Haringey",6.59939011211898,6.59939011211898,7.07153423135729,34.2136646,0.10277282698108,0.0101281875514121,0.0321925555250891,0.166463874417329,0.152197011242117,0.0154836166712366,0.238218055936386,0.0293134768302715,0.0621229777899643,0.0261944749108857,0.0650534686043323,0.0415067178502879
"416","E01002095","Haringey 006D",54.5012165450122,27.9,22093.7033177067,45.9,"E09000014","Haringey",6.23337755213688,6.23337755213688,5.43887424586314,33.35705596,0.0973239595343152,0.0131504806817098,0.0392954047001916,0.168563676239847,0.16002496597519,0.0194093119619962,0.252217030609326,0.0252520436557816,0.0611319642501105,0.0257981743630642,0.0497239005868738,0.0305486446422844
"417","E01002098","Haringey 007A",31.4306893995552,12.3,32522.1591032645,49.3,"E09000014","Haringey",6.9126987199225,6.9126987199225,6.39625828267916,36.13968033,0.102676407161604,0.0109162640632575,0.0297898660960564,0.136127317407513,0.127752052023605,0.0187732994533509,0.317992611043314,0.023387218107959,0.064594861164513,0.026396295491399,0.0551162674066768,0.020327989434795
"418","E01002101","Haringey 007B",37.8914405010438,19.3,27398.3285242996,53.9,"E09000014","Haringey",6.84376788043487,6.84376788043487,5.29454153318266,34.88298872,0.122609736409942,0.0128965216503836,0.0312578283742033,0.16876815023056,0.144784331190098,0.0115140887540476,0.250303856895,0.0184076970894685,0.0495913008786335,0.0209870014195452,0.0534973696662677,0.0262291127378666
"419","E01002102","Haringey 007C",39.691817215728,15.7,27351.9390283104,45.2,"E09000014","Haringey",6.32329786255031,6.32329786255031,5.52916208872709,35.15995872,0.120196500524369,0.0133355412043937,0.0317712645581498,0.164364961086273,0.145531820941657,0.0155102941988188,0.259954738643263,0.0172765910470828,0.049003698184026,0.021659215101838,0.04856212397196,0.0326323342716785
"420","E01002105","Haringey 007D",39.4736842105263,17.9,24889.0289247051,32.2,"E09000014","Haringey",6.87955866116781,6.87955866116781,5.25238103230898,34.4417285,0.0976365406745154,0.0112197928653625,0.0354518898822696,0.145038505797999,0.162211206515004,0.0135434186067097,0.276422944144463,0.0194078073824909,0.0595290785164203,0.0229043108789944,0.0661237496680535,0.0272638753651412
"421","E01002099","Haringey 008A",51.8975332068311,28.3,19620.1102552235,36,"E09000014","Haringey",7.04466175854505,7.04466175854505,5.02124221976402,33.50829969,0.129059041787211,0.0148285569725354,0.0335102035521075,0.178915686096444,0.164554170288398,0.0125582179784902,0.234766025349956,0.0152566780399839,0.0426304796253292,0.022392029164126,0.047391704829984,0.0400228331235973
"422","E01002100","Haringey 008B",50.8643268727082,23.1,23798.5113194233,51.8,"E09000014","Haringey",6.42324999294395,6.42324999294395,5.64419119116334,32.77870872,0.10532283178884,0.0090099623577076,0.0268484784350481,0.163056130856098,0.18016901238114,0.0158732558315318,0.245430769928495,0.0278613433309649,0.0582775249814812,0.0210585194031656,0.0477407065866453,0.0331826633811547
"423","E01002103","Haringey 008C",43.9312567132116,20.2,26614.6840569438,50.3,"E09000014","Haringey",6.13202787684602,6.13202787684602,3.59602169713025,34.48831548,0.130619779119607,0.0142769243604584,0.0382212766844998,0.140620926279344,0.132538664497492,0.0126291858294486,0.265087757719864,0.0173846843746415,0.0603093159799351,0.0230266245346182,0.060862038398565,0.0340289292828166
"424","E01002104","Haringey 008D",47.075208913649,21.8,25780.888708734,54.7,"E09000014","Haringey",6.36371257554917,6.36371257554917,7.4238323545617,36.72617612,0.106149159076072,0.0129480523517891,0.037678366027295,0.161158951720708,0.134765442845152,0.0141138433798613,0.272795100568906,0.0181241645164299,0.0564242857586968,0.0244505238287686,0.0496626977958778,0.0340410980197096
"425","E01001963","Haringey 009A",17.8021978021978,8.3,57513.9252831155,79.2,"E09000014","Haringey",7.08426927319966,7.08426927319966,8.79986962386813,36.62926293,0.0964798954303997,0.0147620965596905,0.039718969199085,0.120597019462409,0.12219672156064,0.0176157219178186,0.333281403178125,0.0265451754352634,0.0601199206608556,0.0204541482061298,0.0507306952814488,0.0145531093497078
"426","E01001964","Haringey 009B",24.1183879093199,6.5,46616.5760689747,63.4,"E09000014","Haringey",5.93926523682961,5.93926523682961,3.15133438689183,35.98555957,0.0997696888755638,0.0116927186252197,0.0350713419370665,0.124388449011298,0.123345916406601,0.016987148911814,0.339586257648646,0.028925169326374,0.059949031739326,0.022036277409068,0.0477111980266834,0.0171097998064841
"427","E01001965","Haringey 009C",17.5169022741242,7.7,55081.7057290377,76.9,"E09000014","Haringey",6.42497715549998,6.42497715549998,5.65642305141914,35.15190616,0.100812832889953,0.0124449083081391,0.0387641309835108,0.120183553889176,0.129123014004776,0.0173911070523038,0.33833247304265,0.0250656562505318,0.0584354810348446,0.0207434045956539,0.0454176758538149,0.0140444817552199
"428","E01001966","Haringey 009D",16.986120290813,8.1,60698.2490232057,81.5,"E09000014","Haringey",7.2470092966018,7.2470092966018,11.0086168698282,38.90225564,0.0992493225710702,0.013304416932372,0.0361981635212899,0.119869014448626,0.123167590651002,0.0179099761583317,0.350113463361388,0.0291701375922787,0.0566263560547305,0.0219506123191528,0.045236932563506,0.0128783308917167
"429","E01002027","Haringey 010A",42.4853610930384,19.4,26046.9297932098,42.9,"E09000014","Haringey",6.47764482996812,6.47764482996812,7.0736231915006,35.68278894,0.101565184195457,0.0107654132468028,0.0287459438824203,0.175548768849017,0.143424317617866,0.014792899408284,0.256213017751479,0.0170261500286314,0.0530062989120061,0.0239549532353503,0.051097537698034,0.0397213208627601
"430","E01002028","Haringey 010B",42.5580079230334,18.8,26216.9651229561,46.7,"E09000014","Haringey",6.50747276734762,6.50747276734762,6.82612395915189,34.61018767,0.106173810460087,0.0115289743681407,0.0358560040038609,0.145604690237014,0.145819182783398,0.0151932220355343,0.263271726307511,0.0204840381796733,0.0518535730883352,0.0253637436099096,0.0702641833196296,0.0316912737282379
"431","E01002032","Haringey 010C",45.0082735797021,23.7,22386.0853619908,36.9,"E09000014","Haringey",6.01334654075589,6.01334654075589,4.89084320365357,32.93811752,0.106594570067307,0.013184098414379,0.0287882225415312,0.166326350550808,0.140021175224987,0.0126547177897098,0.263341652171721,0.0169023670876503,0.0555975698908468,0.0205198013562227,0.0543245355315234,0.0340820287882225
"432","E01002033","Haringey 010D",47.2222222222222,22.2,23448.7133675769,39.6,"E09000014","Haringey",6.32327213457519,6.32327213457519,5.47424549826183,34.03793103,0.105442517790919,0.013163609635495,0.0318064882563229,0.176689719688617,0.138785874177274,0.0163542815141492,0.246516989074872,0.0171227155791654,0.0554107781230163,0.0205639637833684,0.0631118238615482,0.0324913968794895
"433","E01001976","Haringey 011A",56.8796068796069,23.2,23260.4110028234,42.2,"E09000014","Haringey",6.90740147260947,6.90740147260947,6.77749605200242,34.27813789,0.108604245718388,0.0144600553789355,0.03709021296961,0.156855707106963,0.144865483881995,0.015998359142652,0.268160530543876,0.0234933169247598,0.0654633712781595,0.0235018630567805,0.0410727104912317,0.0334495607288141
"434","E01001977","Haringey 011B",54.6835443037975,25.4,22219.5919217051,36.5,"E09000014","Haringey",6.92361980693374,6.92361980693374,5.46216526512102,34.83065513,0.099605093694293,0.0151309673072166,0.0391068123470058,0.16047013467755,0.152648772208149,0.0156512542326621,0.270344498178996,0.0243852511450577,0.0564639253516201,0.0231058570660935,0.0389959315268289,0.0363774383118822
"435","E01001978","Haringey 011C",61.3123359580052,28.3,21868.0265751298,33.1,"E09000014","Haringey",6.12760676219328,6.12760676219328,4.75349217336953,36.21932515,0.100553189406178,0.0125446712684192,0.0356758212170167,0.151294854848974,0.148394282077642,0.0137195868213639,0.257893963871347,0.0277451412346404,0.0622950017134185,0.0217971312478582,0.0475473637832281,0.0512312135898566
"436","E01001979","Haringey 011D",59.7544338335607,21.8,20053.504363558,35.7,"E09000014","Haringey",6.45784860509078,6.45784860509078,5.17648948754509,31.82899479,0.10596855642137,0.014642667636485,0.0359627732830936,0.152311168611272,0.1511426169595,0.0170870869080481,0.271718069028015,0.0264891581062309,0.0572292209456922,0.0231146671118292,0.0453111864972664,0.0289633873689106
"437","E01002074","Haringey 012A",62.6767200754006,29.7,20341.8921620406,37.3,"E09000014","Haringey",6.42533572121444,6.42533572121444,6.00354537303018,33.52839931,0.112225300406207,0.0115233611502966,0.0373064568213879,0.159194044563795,0.148027601679215,0.016537212978228,0.25641178170199,0.0248483097370702,0.0566650237095705,0.0198259598551932,0.0509288372962591,0.0310943793871204
"438","E01002077","Haringey 012B",53.1024531024531,23.8,18984.5590451824,41,"E09000014","Haringey",6.31036447835738,6.31036447835738,3.56660350442846,30.65588616,0.0996210782420003,0.012148511026541,0.0339467865626618,0.166963940786283,0.146538331922309,0.017565201666927,0.260066907225816,0.0290479282596724,0.0637098166215961,0.0230558683555124,0.0535175610918865,0.0310863793656143
"439","E01002079","Haringey 012C",53.3495736906212,24.8,24840.4387296632,51,"E09000014","Haringey",6.68246758574572,6.68246758574572,7.07836729624345,33.94405594,0.102902131580049,0.0149838770467775,0.0337116294652205,0.154445328531346,0.146723062104778,0.0152770216508229,0.271661292348926,0.026114996440387,0.0614096067674526,0.0258637296369195,0.04829347962645,0.0353029858871812
"440","E01002081","Haringey 012D",59.1294516676088,29.2,17805.0959133061,36.7,"E09000014","Haringey",6.97160966896639,6.97160966896639,5.85458534554157,33.83204534,0.0997313633310947,0.012357286769644,0.0340245130960376,0.148127938213566,0.150218267293486,0.0155137676292814,0.279331766286098,0.0268720617864338,0.0608378106111484,0.0252770315648086,0.0410594358629953,0.0320768972464741
"441","E01002082","Haringey 013A",66.6445623342175,29.6,18120.0283654745,43.5,"E09000014","Haringey",7.3742252652988,7.3742252652988,8.37552826956571,35.00240192,0.108917536510288,0.0136089059643113,0.0388478718726132,0.174231027379823,0.158666419793089,0.0145809706760479,0.246418404425209,0.0321244242831023,0.0497951720785984,0.0239313074270373,0.0416946328141273,0.0296595459069132
"442","E01002086","Haringey 013B",49.3924665856622,26.6,23484.1234675447,50.7,"E09000014","Haringey",7.4933058327368,7.4933058327368,9.49803302088034,36.708125,0.105352498288843,0.0129591603924253,0.0351174994296144,0.156869723933379,0.150070727812001,0.0160711841204654,0.257650011407712,0.0275427789185489,0.0665662788044718,0.0251791010723249,0.0438238649326945,0.0330458590006845
"443","E01002088","Haringey 013C",38.4781435509984,23.5,26737.2769594865,52,"E09000014","Haringey",6.56404079631102,6.56404079631102,5.51110471914,34.88084465,0.0968574199806014,0.0124927255092143,0.038545101842871,0.161532492725509,0.157594568380213,0.0147235693501455,0.260950533462658,0.0266925315227934,0.0505916585838991,0.0234917555771096,0.0513676042677013,0.036741028128031
"444","E01002089","Haringey 013D",67.171052631579,29.6,16705.8991497968,30.9,"E09000014","Haringey",7.80305906627334,7.80305906627334,9.78184777940491,33.21419185,0.10288796960305,0.0155745464448277,0.0455954248959319,0.146525229209083,0.157003358707352,0.0120991272548079,0.265688016287785,0.0436761635521897,0.0459455604113444,0.0190240296707429,0.0407453996083669,0.0268696588123922
"445","E01001967","Haringey 014A",17.2809667673716,6.9,59951.0938134229,76.6,"E09000014","Haringey",6.94355446167675,6.94355446167675,7.51538708370149,39.7982177,0.102676521465639,0.013668815851549,0.0364082402893537,0.110331813178173,0.114263248938512,0.0173486397232269,0.361453058657022,0.0290863343292971,0.0524610787859726,0.0190533102689102,0.0450448183676679,0.0145242962729989
"446","E01001968","Haringey 014B",20.8287895310796,7.4,49808.6365992186,60.9,"E09000014","Haringey",6.62078406254435,6.62078406254435,5.76708226610829,37.77051061,0.104579550603279,0.0140345577911653,0.0382496238246268,0.123396709793985,0.12254087585933,0.016467811134791,0.325541328947884,0.0264469466865802,0.0628674352391021,0.020439328086456,0.0461982514138041,0.0161601584131832
"447","E01001996","Haringey 014C",15.2615384615385,9.2,48128.878510581,63,"E09000014","Haringey",6.22351000129195,6.22351000129195,5.51968474901895,36.9122807,0.101637436365808,0.0140505836425926,0.0388568389655133,0.11714471792856,0.120435776192623,0.0170371997487389,0.346705666092466,0.0254883599045824,0.0578632784952079,0.0205170892246745,0.0473966341799908,0.0179505262224894
